11 de marzo 2020,21,14,0 mm,Nublado,6 Km/h,Málaga
11 de marzo 2019,21,15,0 mm,Despejado,10 Km/h,Málaga
12 de marzo 2023,23,14,0 mm,Cielo cubierto,17 Km/h,Málaga
12 de marzo 2022,18,9,0 mm,Parcialmente nublado,13 Km/h,Málaga
12 de marzo 2021,19,12,0 mm,Parcialmente nublado,20 Km/h,Málaga
12 de marzo 2020,21,16,0 mm,Parcialmente nublado,5 Km/h,Málaga
12 de marzo 2019,19,14,0 mm,Despejado,8 Km/h,Málaga
13 de marzo 2023,25,14,0 mm,Cielo cubierto,16 Km/h,Málaga
13 de marzo 2022,13,11,"1,7 mm",Llovizna,9 Km/h,Málaga
13 de marzo 2021,20,13,0 mm,Parcialmente nublado,14 Km/h,Málaga
13 de marzo 2020,21,16,0 mm,Cielo cubierto,10 Km/h,Málaga
13 de marzo 2019,18,14,0 mm,Parcialmente nublado,14 Km/h,Málaga
14 de marzo 2023,23,12,0 mm,Despejado,19 Km/h,Málaga
14 de marzo 2022,12,9,"10,4 mm",Ligeras lluvias,15 Km/h,Málaga
14 de marzo 2021,19,11,0 mm,Parcialmente nublado,14 Km/h,Málaga
14 de marzo 2020,18,14,0 mm,Parcialmente nublado,10 Km/h,Málaga
14 de marzo 2019,17,13,0 mm,Despejado,10 Km/h,Málaga
15 de marzo 2023,20,12,0 mm,Despejado,9 Km/h,Málaga
15 de marzo 2022,14,10,"1,4 mm",Ligeras precipitaciones,15 Km/h,Málaga
15 de marzo 2021,17,13,0 mm,Parcialmente nublado,13 Km/h,Málaga
15 de marzo 2020,18,13,"0,3 mm",Nublado,8 Km/h,Málaga
15 de marzo 2019,21,13,0 mm,Despejado,7 Km/h,Málaga
16 de marzo 2023,20,12,0 mm,Despejado,10 Km/h,Málaga
16 de marzo 2022,16,8,"1,9 mm",Parcialmente nublado,14 Km/h,Málaga
16 de marzo 2021,17,13,0 mm,Parcialmente nublado,12 Km/h,Málaga
16 de marzo 2020,14,11,0 mm,Parcialmente nublado,27 Km/h,Málaga
16 de marzo 2019,21,14,0 mm,Despejado,6 Km/h,Málaga
17 de marzo 2023,21,12,0 mm,Parcialmente nublado,14 Km/h,Málaga
17 de marzo 2022,14,11,"0,6 mm",Ligeras precipitaciones,7 Km/h,Málaga
17 de marzo 2021,18,13,0 mm,Parcialmente nublado,12 Km/h,Málaga
17 de marzo 2020,13,8,"10,7 mm",Ligeras precipitaciones,32 Km/h,Málaga
17 de marzo 2019,20,11,0 mm,Despejado,18 Km/h,Málaga
18 de marzo 2023,19,11,0 mm,Parcialmente nublado,22 Km/h,Málaga
18 de marzo 2022,17,12,"0,1 mm",Lluvia moderada a intervalos,11 Km/h,Málaga
18 de marzo 2021,17,13,"1,1 mm",Parcialmente nublado,19 Km/h,Málaga
18 de marzo 2020,18,10,0 mm,Nublado,25 Km/h,Málaga
18 de marzo 2019,16,13,"0,5 mm",Lluvia moderada a intervalos,13 Km/h,Málaga
19 de marzo 2023,20,11,0 mm,Despejado,15 Km/h,Málaga
19 de marzo 2022,17,11,0 mm,Despejado,23 Km/h,Málaga
19 de marzo 2021,16,12,"4,3 mm",Ligeras precipitaciones,19 Km/h,Málaga
19 de marzo 2020,18,13,"0,8 mm",Lluvia moderada a intervalos,11 Km/h,Málaga
19 de marzo 2019,17,13,"0,9 mm",Cielo cubierto,11 Km/h,Málaga
20 de marzo 2023,19,12,0 mm,Despejado,13 Km/h,Málaga
20 de marzo 2022,17,13,"0,1 mm",Nublado,36 Km/h,Málaga
20 de marzo 2021,13,9,"13,9 mm",Lluvia moderada,20 Km/h,Málaga
20 de marzo 2020,17,13,"0,2 mm",Nublado,15 Km/h,Málaga
20 de marzo 2019,14,12,"6,2 mm",Ligeras precipitaciones,20 Km/h,Málaga
21 de marzo 2023,18,11,0 mm,Cielo cubierto,8 Km/h,Málaga
21 de marzo 2022,18,13,"2,5 mm",Ligeras precipitaciones,18 Km/h,Málaga
21 de marzo 2021,15,9,"0,2 mm",Lluvia moderada a intervalos,11 Km/h,Málaga
21 de marzo 2020,16,13,31 mm,Ligeras precipitaciones,25 Km/h,Málaga
21 de marzo 2019,14,10,"4,3 mm",Lluvia moderada a intervalos,18 Km/h,Málaga
22 de marzo 2023,21,12,0 mm,Despejado,9 Km/h,Málaga
22 de marzo 2022,15,12,"0,8 mm",Ligeras precipitaciones,6 Km/h,Málaga
22 de marzo 2021,17,10,0 mm,Parcialmente nublado,14 Km/h,Málaga
22 de marzo 2020,15,11,"8,9 mm",Ligeras precipitaciones,11 Km/h,Málaga
22 de marzo 2019,14,10,"0,6 mm",Lluvia moderada a intervalos,17 Km/h,Málaga
23 de marzo 2023,22,12,0 mm,Despejado,7 Km/h,Málaga
23 de marzo 2022,14,12,"7,9 mm",Ligeras precipitaciones,13 Km/h,Málaga
23 de marzo 2021,18,12,0 mm,Parcialmente nublado,7 Km/h,Málaga
23 de marzo 2020,15,11,"3,9 mm",Lluvia moderada a intervalos,14 Km/h,Málaga
23 de marzo 2019,15,10,0 mm,Despejado,29 Km/h,Málaga
24 de marzo 2023,22,13,0 mm,Cielo cubierto,16 Km/h,Málaga
24 de marzo 2022,18,12,"6,9 mm",Ligeras precipitaciones,41 Km/h,Málaga
24 de marzo 2021,21,13,0 mm,Parcialmente nublado,10 Km/h,Málaga
24 de marzo 2020,18,12,"6,6 mm",Ligeras precipitaciones,11 Km/h,Málaga
24 de marzo 2019,16,10,"1,1 mm",Llovizna a intervalos,22 Km/h,Málaga
25 de marzo 2023,24,14,0 mm,Despejado,14 Km/h,Málaga
25 de marzo 2022,15,12,"5,2 mm",Ligeras precipitaciones,43 Km/h,Málaga
25 de marzo 2021,20,14,0 mm,Cielo cubierto,9 Km/h,Málaga
25 de marzo 2020,12,5,"18,4 mm",Lluvia moderada,10 Km/h,Málaga
25 de marzo 2019,17,9,0 mm,Despejado,11 Km/h,Málaga
26 de marzo 2023,25,14,0 mm,Cielo cubierto,21 Km/h,Málaga
26 de marzo 2022,18,11,"0,2 mm",Lluvia moderada a intervalos,11 Km/h,Málaga
26 de marzo 2021,21,13,0 mm,Cielo cubierto,10 Km/h,Málaga
26 de marzo 2020,19,8,0 mm,Parcialmente nublado,18 Km/h,Málaga
26 de marzo 2019,18,13,0 mm,Parcialmente nublado,19 Km/h,Málaga
27 de marzo 2023,21,15,0 mm,Parcialmente nublado,16 Km/h,Málaga
27 de marzo 2022,17,12,"0,3 mm",Lluvia moderada a intervalos,28 Km/h,Málaga
27 de marzo 2021,19,13,0 mm,Parcialmente nublado,18 Km/h,Málaga
27 de marzo 2020,12,12,"1,6 mm",Ligeras lluvias,19 Km/h,Málaga
27 de marzo 2019,15,12,0 mm,Despejado,18 Km/h,Málaga
28 de marzo 2023,20,13,0 mm,Parcialmente nublado,11 Km/h,Málaga
28 de marzo 2022,17,13,0 mm,Cielo cubierto,27 Km/h,Málaga
28 de marzo 2021,19,14,"0,4 mm",Lluvia moderada a intervalos,14 Km/h,Málaga
28 de marzo 2020,14,10,"1,8 mm",Ligeras precipitaciones,17 Km/h,Málaga
28 de marzo 2019,15,11,0 mm,Despejado,24 Km/h,Málaga
29 de marzo 2023,22,13,0 mm,Despejado,11 Km/h,Málaga
29 de marzo 2022,18,12,"0,6 mm",Cielo cubierto,10 Km/h,Málaga
29 de marzo 2021,19,13,0 mm,Parcialmente nublado,10 Km/h,Málaga
29 de marzo 2020,17,11,0 mm,Parcialmente nublado,9 Km/h,Málaga
29 de marzo 2019,15,11,0 mm,Despejado,14 Km/h,Málaga
30 de marzo 2023,27,14,0 mm,Cielo cubierto,15 Km/h,Málaga
30 de marzo 2022,17,13,"2,5 mm",Ligeras precipitaciones,23 Km/h,Málaga
30 de marzo 2021,20,14,0 mm,Parcialmente nublado,28 Km/h,Málaga
30 de marzo 2020,18,12,"0,1 mm",Parcialmente nublado,15 Km/h,Málaga
30 de marzo 2019,15,11,0 mm,Nublado,14 Km/h,Málaga
31 de marzo 2023,27,14,0 mm,Cielo cubierto,19 Km/h,Málaga
31 de marzo 2022,18,11,0 mm,Nublado,25 Km/h,Málaga
31 de marzo 2021,21,16,0 mm,Cielo cubierto,24 Km/h,Málaga
31 de marzo 2020,14,9,"39,5 mm",Lluvias con tormenta fuertes o moderadas en la región,32 Km/h,Málaga
31 de marzo 2019,16,12,"9,4 mm",Ligeras lluvias,12 Km/h,Málaga
1 de abril 2023,25,15,0 mm,Despejado,22 Km/h,Málaga
1 de abril 2022,17,11,"0,2 mm",Parcialmente nublado,17 Km/h,Málaga
1 de abril 2021,20,14,0 mm,Parcialmente nublado,9 Km/h,Málaga
1 de abril 2020,17,12,"5,1 mm",Lluvias ligeras a intervalos,15 Km/h,Málaga
1 de abril 2019,16,13,"7,7 mm",Lluvia moderada a intervalos,13 Km/h,Málaga
2 de abril 2023,23,14,0 mm,Despejado,16 Km/h,Málaga
2 de abril 2022,16,11,0 mm,Cielo cubierto,23 Km/h,Málaga
2 de abril 2021,21,13,0 mm,Parcialmente nublado,14 Km/h,Málaga
2 de abril 2020,14,11,"16,9 mm",Lluvia moderada,18 Km/h,Málaga
2 de abril 2019,18,12,"0,2 mm",Nublado,10 Km/h,Málaga
3 de abril 2023,22,13,0 mm,Despejado,16 Km/h,Málaga
3 de abril 2022,14,10,0 mm,Cielo cubierto,21 Km/h,Málaga
3 de abril 2021,21,12,0 mm,Parcialmente nublado,14 Km/h,Málaga
3 de abril 2020,17,11,0 mm,Parcialmente nublado,16 Km/h,Málaga
3 de abril 2019,19,14,0 mm,Despejado,12 Km/h,Málaga
4 de abril 2023,17,12,0 mm,Cielo cubierto,17 Km/h,Málaga
4 de abril 2022,14,11,0 mm,Cielo cubierto,25 Km/h,Málaga
4 de abril 2021,19,14,"0,1 mm",Lluvia moderada a intervalos,13 Km/h,Málaga
4 de abril 2020,16,12,"0,5 mm",Lluvia moderada a intervalos,28 Km/h,Málaga
4 de abril 2019,17,11,0 mm,Despejado,15 Km/h,Málaga
5 de abril 2023,21,13,0 mm,Parcialmente nublado,22 Km/h,Málaga
5 de abril 2022,12,10,"3,4 mm",Ligeras precipitaciones,6 Km/h,Málaga
5 de abril 2021,18,14,"0,2 mm",Lluvia moderada a intervalos,11 Km/h,Málaga
5 de abril 2020,17,12,0 mm,Parcialmente nublado,12 Km/h,Málaga
5 de abril 2019,14,11,"8,9 mm",Lluvia moderada,25 Km/h,Málaga
6 de abril 2023,22,11,0 mm,Cielo cubierto,14 Km/h,Málaga
6 de abril 2022,16,10,"0,3 mm",Lluvia moderada a intervalos,12 Km/h,Málaga
6 de abril 2021,21,14,0 mm,Parcialmente nublado,10 Km/h,Málaga
6 de abril 2020,17,12,0 mm,Parcialmente nublado,8 Km/h,Málaga
6 de abril 2019,14,10,"3,5 mm",Ligeras precipitaciones,25 Km/h,Málaga
7 de abril 2023,21,12,0 mm,Despejado,17 Km/h,Málaga
7 de abril 2022,20,10,0 mm,Despejado,11 Km/h,Málaga
7 de abril 2021,20,15,"0,3 mm",Parcialmente nublado,23 Km/h,Málaga
7 de abril 2020,17,13,0 mm,Parcialmente nublado,14 Km/h,Málaga
7 de abril 2019,15,10,"1,1 mm",Llovizna a intervalos,17 Km/h,Málaga
8 de abril 2023,22,11,0 mm,Despejado,9 Km/h,Málaga
8 de abril 2022,22,12,0 mm,Despejado,17 Km/h,Málaga
8 de abril 2021,15,13,"0,9 mm",Ligeras precipitaciones,22 Km/h,Málaga
8 de abril 2020,17,13,0 mm,Parcialmente nublado,11 Km/h,Málaga
8 de abril 2019,17,12,"4,8 mm",Ligeras precipitaciones,17 Km/h,Málaga
9 de abril 2023,24,14,0 mm,Despejado,11 Km/h,Málaga
9 de abril 2022,23,13,0 mm,Despejado,14 Km/h,Málaga
9 de abril 2021,17,13,"0,6 mm",Lluvia moderada a intervalos,10 Km/h,Málaga
9 de abril 2020,18,14,0 mm,Parcialmente nublado,9 Km/h,Málaga
9 de abril 2019,16,10,"0,3 mm",Parcialmente nublado,16 Km/h,Málaga
10 de abril 2023,24,16,0 mm,Despejado,10 Km/h,Málaga
10 de abril 2022,20,14,0 mm,Nublado,14 Km/h,Málaga
10 de abril 2021,19,13,0 mm,Nublado,10 Km/h,Málaga
10 de abril 2020,17,13,"1,5 mm",Lluvia moderada a intervalos,13 Km/h,Málaga
10 de abril 2019,16,10,0 mm,Despejado,18 Km/h,Málaga
11 de abril 2023,24,17,0 mm,Despejado,11 Km/h,Málaga
11 de abril 2022,18,14,0 mm,Cielo cubierto,13 Km/h,Málaga
11 de abril 2021,20,13,0 mm,Parcialmente nublado,13 Km/h,Málaga
11 de abril 2020,17,9,0 mm,Parcialmente nublado,11 Km/h,Málaga
11 de abril 2019,17,11,0 mm,Despejado,14 Km/h,Málaga
12 de abril 2023,28,16,0 mm,Despejado,23 Km/h,Málaga
12 de abril 2022,18,13,"1,1 mm",Intervalos de lluvias ligeras con tomenta en la región,16 Km/h,Málaga
12 de abril 2021,19,14,"0,2 mm",Cielo cubierto,19 Km/h,Málaga
12 de abril 2020,18,13,0 mm,Parcialmente nublado,9 Km/h,Málaga
12 de abril 2019,19,12,0 mm,Despejado,12 Km/h,Málaga
13 de abril 2023,24,13,0 mm,Parcialmente nublado,21 Km/h,Málaga
13 de abril 2022,20,12,"0,1 mm",Parcialmente nublado,28 Km/h,Málaga
13 de abril 2021,17,13,"0,1 mm",Parcialmente nublado,15 Km/h,Málaga
13 de abril 2020,17,12,"3,9 mm",Ligeras precipitaciones,7 Km/h,Málaga
13 de abril 2019,19,13,0 mm,Despejado,12 Km/h,Málaga
14 de abril 2023,26,13,0 mm,Despejado,16 Km/h,Málaga
14 de abril 2022,18,13,0 mm,Nublado,15 Km/h,Málaga
14 de abril 2021,16,13,1 mm,Ligeras lluvias,8 Km/h,Málaga
14 de abril 2020,19,12,"1,9 mm",Lluvia moderada a intervalos,11 Km/h,Málaga
14 de abril 2019,21,14,0 mm,Despejado,11 Km/h,Málaga
15 de abril 2023,28,16,0 mm,Despejado,17 Km/h,Málaga
15 de abril 2022,22,13,0 mm,Parcialmente nublado,11 Km/h,Málaga
15 de abril 2021,14,10,17 mm,Lluvia moderada,7 Km/h,Málaga
15 de abril 2020,18,14,"31,2 mm",Lluvias con tormenta fuertes o moderadas en la región,19 Km/h,Málaga
15 de abril 2019,22,16,0 mm,Despejado,15 Km/h,Málaga
16 de abril 2023,23,14,0 mm,Despejado,16 Km/h,Málaga
16 de abril 2022,24,13,0 mm,Despejado,10 Km/h,Málaga
16 de abril 2021,17,13,"7,2 mm",Llovizna,10 Km/h,Málaga
16 de abril 2020,18,15,"1,1 mm",Ligeras precipitaciones,15 Km/h,Málaga
16 de abril 2019,19,13,0 mm,Parcialmente nublado,14 Km/h,Málaga
17 de abril 2023,22,14,0 mm,Despejado,14 Km/h,Málaga
17 de abril 2022,24,16,0 mm,Despejado,9 Km/h,Málaga
17 de abril 2021,20,13,0 mm,Parcialmente nublado,19 Km/h,Málaga
17 de abril 2020,19,13,0 mm,Parcialmente nublado,9 Km/h,Málaga
17 de abril 2019,18,15,"0,2 mm",Cielo cubierto,17 Km/h,Málaga
18 de abril 2023,22,13,0 mm,Despejado,16 Km/h,Málaga
18 de abril 2022,22,15,0 mm,Cielo cubierto,9 Km/h,Málaga
18 de abril 2021,20,14,0 mm,Cielo cubierto,10 Km/h,Málaga
18 de abril 2020,20,15,0 mm,Parcialmente nublado,12 Km/h,Málaga
18 de abril 2019,16,14,"31,6 mm",Lluvias fuertes o moderadas,11 Km/h,Málaga
19 de abril 2023,21,13,0 mm,Despejado,14 Km/h,Málaga
19 de abril 2022,23,13,0 mm,Parcialmente nublado,22 Km/h,Málaga
19 de abril 2021,20,14,0 mm,Parcialmente nublado,11 Km/h,Málaga
19 de abril 2020,22,14,"1,7 mm",Intervalos de lluvias ligeras con tomenta en la región,23 Km/h,Málaga
19 de abril 2019,17,12,"4,4 mm",Lluvia moderada a intervalos,10 Km/h,Málaga
20 de abril 2023,22,13,0 mm,Despejado,12 Km/h,Málaga
20 de abril 2022,18,13,0 mm,Despejado,38 Km/h,Málaga
20 de abril 2021,22,15,0 mm,Parcialmente nublado,17 Km/h,Málaga
20 de abril 2020,19,14,"0,9 mm",Parcialmente nublado,26 Km/h,Málaga
20 de abril 2019,18,13,"0,7 mm",Despejado,12 Km/h,Málaga
21 de abril 2023,22,14,0 mm,Parcialmente nublado,12 Km/h,Málaga
21 de abril 2022,20,11,0 mm,Parcialmente nublado,26 Km/h,Málaga
21 de abril 2021,21,15,0 mm,Parcialmente nublado,12 Km/h,Málaga
21 de abril 2020,16,9,"1,8 mm",Ligeras precipitaciones,18 Km/h,Málaga
21 de abril 2019,16,13,"3,5 mm",Ligeras precipitaciones,13 Km/h,Málaga
22 de abril 2023,23,15,0 mm,Parcialmente nublado,12 Km/h,Málaga
22 de abril 2022,15,12,"3,2 mm",Ligeras precipitaciones,28 Km/h,Málaga
22 de abril 2021,22,16,0 mm,Parcialmente nublado,14 Km/h,Málaga
22 de abril 2020,21,13,0 mm,Parcialmente nublado,16 Km/h,Málaga
22 de abril 2019,19,12,"0,1 mm",Parcialmente nublado,22 Km/h,Málaga
23 de abril 2023,25,15,0 mm,Despejado,10 Km/h,Málaga
23 de abril 2022,19,12,"1,8 mm",Ligeras precipitaciones,28 Km/h,Málaga
23 de abril 2021,18,15,"0,1 mm",Lluvia moderada a intervalos,25 Km/h,Málaga
23 de abril 2020,18,15,0 mm,Parcialmente nublado,22 Km/h,Málaga
23 de abril 2019,16,12,"13,2 mm",Lluvia moderada,22 Km/h,Málaga
24 de abril 2023,27,17,0 mm,Despejado,11 Km/h,Málaga
24 de abril 2022,20,12,0 mm,Despejado,14 Km/h,Málaga
24 de abril 2021,19,15,2 mm,Llovizna a intervalos,12 Km/h,Málaga
24 de abril 2020,19,15,0 mm,Cielo cubierto,10 Km/h,Málaga
24 de abril 2019,16,11,"0,2 mm",Parcialmente nublado,17 Km/h,Málaga
25 de abril 2023,29,17,0 mm,Despejado,11 Km/h,Málaga
25 de abril 2022,21,12,0 mm,Despejado,10 Km/h,Málaga
25 de abril 2021,19,10,"10,1 mm",Ligeras precipitaciones,14 Km/h,Málaga
25 de abril 2020,16,11,"23,5 mm",Fuertes lluvias,9 Km/h,Málaga
25 de abril 2019,16,13,"4,9 mm",Ligeras lluvias,15 Km/h,Málaga
26 de abril 2023,30,19,0 mm,Despejado,12 Km/h,Málaga
26 de abril 2022,19,13,0 mm,Cielo cubierto,9 Km/h,Málaga
26 de abril 2021,21,15,"1,4 mm",Lluvia moderada a intervalos,20 Km/h,Málaga
26 de abril 2020,19,12,"3,3 mm",Parcialmente nublado,15 Km/h,Málaga
26 de abril 2019,20,12,0 mm,Despejado,14 Km/h,Málaga
27 de abril 2023,29,17,0 mm,Cielo cubierto,9 Km/h,Málaga
27 de abril 2022,21,14,"0,8 mm",Lluvia moderada a intervalos,12 Km/h,Málaga
27 de abril 2021,19,16,"7,2 mm",Ligeras precipitaciones,15 Km/h,Málaga
27 de abril 2020,20,13,"0,5 mm",Lluvia moderada a intervalos,15 Km/h,Málaga
27 de abril 2019,19,13,0 mm,Despejado,12 Km/h,Málaga
28 de abril 2023,28,18,0 mm,Parcialmente nublado,10 Km/h,Málaga
28 de abril 2022,20,13,"0,5 mm",Cielos tormentosos en las aproximaciones,10 Km/h,Málaga
28 de abril 2021,21,15,0 mm,Parcialmente nublado,15 Km/h,Málaga
28 de abril 2020,20,14,"1,8 mm",Lluvia moderada a intervalos,15 Km/h,Málaga
28 de abril 2019,19,14,0 mm,Cielo cubierto,9 Km/h,Málaga
29 de abril 2023,32,18,0 mm,Parcialmente nublado,16 Km/h,Málaga
29 de abril 2022,20,12,"0,4 mm",Lluvia moderada a intervalos,13 Km/h,Málaga
29 de abril 2021,20,14,0 mm,Parcialmente nublado,13 Km/h,Málaga
29 de abril 2020,21,14,0 mm,Parcialmente nublado,14 Km/h,Málaga
29 de abril 2019,20,14,0 mm,Despejado,9 Km/h,Málaga
30 de abril 2023,24,18,"1,7 mm",Parcialmente nublado,14 Km/h,Málaga
30 de abril 2022,20,13,0 mm,Cielo cubierto,10 Km/h,Málaga
30 de abril 2021,20,14,"0,8 mm",Cielo cubierto,19 Km/h,Málaga
30 de abril 2020,22,15,0 mm,Parcialmente nublado,15 Km/h,Málaga
30 de abril 2019,20,15,0 mm,Despejado,10 Km/h,Málaga
1 de mayo 2023,26,16,0 mm,Despejado,12 Km/h,Málaga
1 de mayo 2022,24,15,0 mm,Despejado,10 Km/h,Málaga
1 de mayo 2021,19,13,"0,1 mm",Parcialmente nublado,17 Km/h,Málaga
1 de mayo 2020,24,15,0 mm,Parcialmente nublado,14 Km/h,Málaga
1 de mayo 2019,20,15,0 mm,Parcialmente nublado,9 Km/h,Málaga
2 de mayo 2023,25,17,0 mm,Cielo cubierto,12 Km/h,Málaga
2 de mayo 2022,24,17,0 mm,Despejado,24 Km/h,Málaga
2 de mayo 2021,20,13,0 mm,Parcialmente nublado,10 Km/h,Málaga
2 de mayo 2020,27,18,0 mm,Nublado,11 Km/h,Málaga
2 de mayo 2019,20,15,0 mm,Despejado,9 Km/h,Málaga
3 de mayo 2023,24,17,0 mm,Cielo cubierto,12 Km/h,Málaga
3 de mayo 2022,19,14,"1,6 mm",Ligeras precipitaciones,17 Km/h,Málaga
3 de mayo 2021,18,14,0 mm,Parcialmente nublado,11 Km/h,Málaga
3 de mayo 2020,25,20,0 mm,Despejado,9 Km/h,Málaga
3 de mayo 2019,20,14,"0,6 mm",Lluvia moderada a intervalos,12 Km/h,Málaga
4 de mayo 2023,25,17,0 mm,Parcialmente nublado,11 Km/h,Málaga
4 de mayo 2022,17,14,"2,4 mm",Ligeras precipitaciones,10 Km/h,Málaga
4 de mayo 2021,18,15,"0,3 mm",Nublado,13 Km/h,Málaga
4 de mayo 2020,25,18,0 mm,Despejado,9 Km/h,Málaga
4 de mayo 2019,20,15,"1,5 mm",Llovizna,11 Km/h,Málaga
5 de mayo 2023,24,17,"0,2 mm",Lluvia moderada a intervalos,10 Km/h,Málaga
5 de mayo 2022,20,13,"0,2 mm",Parcialmente nublado,11 Km/h,Málaga
5 de mayo 2021,21,15,0 mm,Parcialmente nublado,13 Km/h,Málaga
5 de mayo 2020,26,18,0 mm,Cielo cubierto,7 Km/h,Málaga
5 de mayo 2019,22,16,0 mm,Despejado,13 Km/h,Málaga
6 de mayo 2023,26,17,0 mm,Despejado,11 Km/h,Málaga
6 de mayo 2022,23,15,0 mm,Despejado,9 Km/h,Málaga
6 de mayo 2021,23,15,0 mm,Parcialmente nublado,11 Km/h,Málaga
6 de mayo 2020,27,18,0 mm,Cielo cubierto,13 Km/h,Málaga
6 de mayo 2019,22,17,0 mm,Cielo cubierto,14 Km/h,Málaga
7 de mayo 2023,28,17,0 mm,Despejado,16 Km/h,Málaga
7 de mayo 2022,23,17,0 mm,Despejado,11 Km/h,Málaga
7 de mayo 2021,25,19,0 mm,Parcialmente nublado,10 Km/h,Málaga
7 de mayo 2020,23,18,0 mm,Parcialmente nublado,10 Km/h,Málaga
7 de mayo 2019,22,18,0 mm,Despejado,13 Km/h,Málaga
8 de mayo 2023,27,17,0 mm,Despejado,11 Km/h,Málaga
8 de mayo 2022,22,15,0 mm,Despejado,9 Km/h,Málaga
8 de mayo 2021,24,19,0 mm,Cielo cubierto,9 Km/h,Málaga
8 de mayo 2020,23,18,0 mm,Parcialmente nublado,13 Km/h,Málaga
8 de mayo 2019,22,16,0 mm,Despejado,14 Km/h,Málaga
9 de mayo 2023,30,18,0 mm,Despejado,13 Km/h,Málaga
9 de mayo 2022,25,16,0 mm,Despejado,11 Km/h,Málaga
9 de mayo 2021,22,17,"1,8 mm",Ligeras precipitaciones,26 Km/h,Málaga
9 de mayo 2020,24,17,0 mm,Cielo cubierto,18 Km/h,Málaga
9 de mayo 2019,22,15,0 mm,Despejado,10 Km/h,Málaga
10 de mayo 2023,25,19,0 mm,Despejado,17 Km/h,Málaga
10 de mayo 2022,24,16,0 mm,Despejado,12 Km/h,Málaga
10 de mayo 2021,19,13,"0,5 mm",Lluvia moderada a intervalos,21 Km/h,Málaga
10 de mayo 2020,21,16,"0,5 mm",Cielos tormentosos en las aproximaciones,27 Km/h,Málaga
10 de mayo 2019,24,16,0 mm,Despejado,11 Km/h,Málaga
11 de mayo 2023,25,17,0 mm,Nublado,14 Km/h,Málaga
11 de mayo 2022,25,15,0 mm,Nublado,15 Km/h,Málaga
11 de mayo 2021,20,13,0 mm,Parcialmente nublado,20 Km/h,Málaga
11 de mayo 2020,21,15,0 mm,Parcialmente nublado,15 Km/h,Málaga
11 de mayo 2019,25,16,0 mm,Despejado,13 Km/h,Málaga
12 de mayo 2023,25,17,"0,5 mm",Ligeras precipitaciones,17 Km/h,Málaga
12 de mayo 2022,23,17,0 mm,Parcialmente nublado,13 Km/h,Málaga
12 de mayo 2021,23,14,0 mm,Parcialmente nublado,18 Km/h,Málaga
12 de mayo 2020,18,13,"33,2 mm",Periodos de fuertes lluvias,19 Km/h,Málaga
12 de mayo 2019,22,19,0 mm,Despejado,13 Km/h,Málaga
13 de mayo 2023,21,14,"0,6 mm",Lluvia moderada a intervalos,15 Km/h,Málaga
13 de mayo 2022,26,16,0 mm,Despejado,10 Km/h,Málaga
13 de mayo 2021,24,16,0 mm,Parcialmente nublado,16 Km/h,Málaga
13 de mayo 2020,20,12,"2,8 mm",Ligeras precipitaciones,21 Km/h,Málaga
13 de mayo 2019,21,16,0 mm,Despejado,13 Km/h,Málaga
14 de mayo 2023,24,15,0 mm,Despejado,11 Km/h,Málaga
14 de mayo 2022,25,17,0 mm,Parcialmente nublado,16 Km/h,Málaga
14 de mayo 2021,25,17,0 mm,Parcialmente nublado,16 Km/h,Málaga
14 de mayo 2020,19,14,"4,7 mm",Ligeras precipitaciones,28 Km/h,Málaga
14 de mayo 2019,21,16,0 mm,Despejado,15 Km/h,Málaga
15 de mayo 2023,29,17,0 mm,Nublado,15 Km/h,Málaga
15 de mayo 2022,24,17,0 mm,Nublado,9 Km/h,Málaga
15 de mayo 2021,27,18,0 mm,Parcialmente nublado,7 Km/h,Málaga
15 de mayo 2020,20,15,"2,8 mm",Lluvia moderada a intervalos,11 Km/h,Málaga
15 de mayo 2019,25,18,0 mm,Despejado,12 Km/h,Málaga
16 de mayo 2023,24,18,0 mm,Despejado,16 Km/h,Málaga
16 de mayo 2022,29,17,0 mm,Parcialmente nublado,10 Km/h,Málaga
16 de mayo 2021,29,20,0 mm,Parcialmente nublado,10 Km/h,Málaga
16 de mayo 2020,21,16,"4,3 mm",Intervalos de lluvias ligeras con tomenta en la región,7 Km/h,Málaga
16 de mayo 2019,22,18,0 mm,Despejado,13 Km/h,Málaga
17 de mayo 2023,21,17,"0,3 mm",Ligeras precipitaciones,15 Km/h,Málaga
17 de mayo 2022,29,18,0 mm,Despejado,9 Km/h,Málaga
17 de mayo 2021,27,21,0 mm,Parcialmente nublado,14 Km/h,Málaga
17 de mayo 2020,22,15,"0,8 mm",Ligeras precipitaciones,8 Km/h,Málaga
17 de mayo 2019,20,15,0 mm,Parcialmente nublado,18 Km/h,Málaga
18 de mayo 2023,18,15,"14,4 mm",Ligeras precipitaciones,11 Km/h,Málaga
18 de mayo 2022,29,18,0 mm,Despejado,10 Km/h,Málaga
18 de mayo 2021,21,18,0 mm,Parcialmente nublado,12 Km/h,Málaga
18 de mayo 2020,23,17,0 mm,Parcialmente nublado,10 Km/h,Málaga
18 de mayo 2019,20,15,0 mm,Parcialmente nublado,18 Km/h,Málaga
19 de mayo 2023,23,15,"0,8 mm",Intervalos de lluvias ligeras con tomenta en la región,13 Km/h,Málaga
19 de mayo 2022,29,20,0 mm,Despejado,10 Km/h,Málaga
